player_height,player_weight,pts,reb,ast,net_rating,usg_pct,ts_pct
210.82,118.841104,4.4,2.9,0.6,-5.3,0.187,0.451
208.28,102.0582,5,6.1,1,-8.9,0.146,0.492
198.12,97.975872,20,6.1,3.8,0,0.288,0.491
177.8,83.91452,3.2,1.5,2,-1.5,0.137,0.436
203.2,98.883056,15.6,5.2,2.6,2.2,0.219,0.537
200.66,102.0582,19.3,5.8,3,12.6,0.24,0.514
205.74,100.243832,5.7,2.6,1.3,2.5,0.176,0.505
185.42,86.18248,15.9,2.7,5.2,8.6,0.217,0.559
187.96,86.18248,7.8,1.9,3.2,-3,0.207,0.469
208.28,104.32616,0.8,1.2,0.1,-12,0.094,0.426
198.12,97.52228,15.1,4.5,1.4,2.6,0.224,0.59
213.36,122.46984,12.3,9.1,1.3,-4.8,0.193,0.457
203.2,102.0582,6.4,3.4,0.7,-6.2,0.211,0.476
213.36,102.0582,4.1,2.6,0.6,-3,0.161,0.568
203.2,117.93392,4.3,3.7,0.3,3.2,0.184,0.544
190.5,88.45044,4.4,1.7,3.1,-7.2,0.169,0.392
180.34,81.64656,1.9,0.6,0.7,6.1,0.176,0.606
203.2,98.883056,11.1,3.3,3.6,3.5,0.199,0.532
187.96,85.275296,9.3,2.9,4.2,2.5,0.175,0.528
205.74,104.32616,11.7,5.9,2.9,-3.9,0.183,0.547
195.58,95.25432,3.3,1.7,0.8,1.7,0.126,0.498
185.42,86.18248,18.4,3.4,5.4,5.5,0.229,0.564
198.12,95.25432,5.3,2.2,0.5,6.4,0.184,0.528
208.28,104.32616,0.5,1.2,0,-15.9,0.05,0.472
208.28,118.387512,3.7,2.4,0.5,-1,0.17,0.458
198.12,97.52228,21.7,5,2.3,-1.3,0.26,0.544
213.36,122.46984,6.5,5.7,0.6,10.3,0.192,0.446
200.66,102.0582,18.6,4.5,2.9,5.2,0.211,0.539
210.82,118.841104,4.5,3.7,0.6,-4.8,0.176,0.471
195.58,95.25432,2.9,1.2,0.8,-6,0.111,0.46
208.28,102.0582,0.9,1.4,0.1,-7.5,0.114,0.472
200.66,111.583632,18.3,5.3,3.7,8.4,0.26,0.511
210.82,131.54168,1.1,1.1,0.1,-9.8,0.111,0.571
210.82,112.944408,9.6,5.9,1,7.8,0.214,0.538
185.42,83.91452,5,1.3,1.3,-6.6,0.224,0.433
205.74,115.66596,11.5,5.1,1.4,-1.3,0.231,0.512
203.2,111.583632,2.2,5,1,-5.7,0.112,0.344
187.96,85.275296,3.5,1,1.8,-1.9,0.178,0.471
203.2,100.243832,3.6,2.2,0.7,-7.1,0.22,0.425
208.28,113.398,7.4,5.9,0.5,-6.4,0.182,0.542
195.58,95.25432,4.2,1.1,0.4,1.8,0.222,0.479
210.82,111.13004,7.8,4.6,1.4,10.7,0.19,0.509
187.96,79.3786,10.2,2.8,4.5,1.3,0.174,0.509
200.66,97.52228,1.1,0.5,0.1,-28.4,0.175,0.4
195.58,107.954896,17.2,6.4,2.1,-4.8,0.24,0.484
215.9,114.305184,1.6,0.8,0.2,-10.8,0.246,0.489
210.82,123.377024,6.3,3.2,0.6,-13.3,0.217,0.458
203.2,120.20188,0,0.2,0,-34,0.088,0
208.28,103.872568,24.2,6.3,2.1,6.1,0.24,0.624
208.28,104.32616,3,2.3,0.6,-13.8,0.179,0.432
198.12,104.32616,23,6.5,5.1,-0.1,0.304,0.517
213.36,111.13004,2.5,1.7,0.3,-14.5,0.165,0.471
213.36,108.86208,17.7,7.7,2.5,2.3,0.267,0.542
205.74,107.954896,1,0,0.5,-38.7,0.067,0.333
210.82,108.408488,10.5,8.6,1.9,1.4,0.149,0.527
205.74,106.59412,4.6,3.2,0.5,-4.4,0.163,0.546
185.42,86.18248,0.8,0.4,1.4,-8.5,0.123,0.259
205.74,142.88148,2.5,2.7,0.8,0.6,0.135,0.549
208.28,113.398,0,1,0.5,1.8,0.172,0
213.36,102.0582,2.7,1.6,0.3,-6.6,0.215,0.393
185.42,88.45044,12.6,2.7,5.3,-7.1,0.219,0.469
210.82,117.93392,11.8,6.5,2.2,4.9,0.171,0.578
205.74,90.7184,0.8,0.2,0.2,-12.8,0.298,0.412
200.66,97.52228,8.3,3.2,1.4,-1.5,0.158,0.539
200.66,104.779752,16.2,8,2,1.1,0.223,0.524
195.58,97.975872,9.6,3.4,1.6,-9.8,0.219,0.443
200.66,106.59412,4.5,4,1.3,-13.4,0.129,0.519
203.2,108.86208,20.9,5.5,5.9,-2.6,0.28,0.488
195.58,88.45044,16.8,3.8,3.5,7.7,0.235,0.493
195.58,83.460928,18.8,5.3,2.4,-5.5,0.277,0.496
200.66,107.047712,6,2.7,0.8,-8.9,0.25,0.428
208.28,102.0582,17.1,9.7,4.1,0.5,0.246,0.516
200.66,95.25432,4.5,1.5,0.5,-1.9,0.201,0.489
210.82,112.490816,10.9,7.4,1.5,-4.2,0.175,0.547
205.74,106.59412,11.1,8.3,1.9,-0.4,0.185,0.503
198.12,99.79024,24,5.5,5.1,6.2,0.286,0.551
195.58,99.79024,1.5,0.5,0.5,-9,0.218,0.25
190.5,86.18248,12,3.4,6.8,-4.6,0.183,0.51
190.5,79.832192,7.9,1.8,2.4,-4,0.183,0.553
190.5,86.18248,6.2,1.4,2.2,-8.4,0.181,0.458
187.96,88.45044,4.2,2.1,2.9,-0.9,0.138,0.51
210.82,108.86208,24.2,13.9,5,10.4,0.294,0.547
195.58,81.64656,13.1,4,2.5,4.5,0.182,0.526
210.82,100.243832,2,3.5,0.5,24.6,0.102,0.333
205.74,106.140528,16.7,9.5,2.5,5.1,0.249,0.528
200.66,111.13004,13.6,10.1,1.5,-3.3,0.197,0.527
185.42,76.203456,6,1.8,2.8,2.9,0.166,0.473
208.28,127.00576,2.2,1.4,0.3,21.3,0.281,0.58
210.82,124.7378,6.1,6.8,1,3.1,0.139,0.495
208.28,108.86208,16.1,7,1.7,0.4,0.237,0.564
195.58,95.25432,11.2,2.9,1.3,-3.1,0.236,0.5
213.36,111.13004,3.4,2,0.2,-0.9,0.244,0.491
198.12,96.161504,1.2,0.4,0.1,-13.7,0.156,0.51
205.74,107.954896,6,2.5,0.7,-14.7,0.227,0.484
187.96,88.45044,3.5,2,2.6,10.3,0.13,0.399
187.96,95.25432,3.8,1.8,4.8,-11.5,0.137,0.314
198.12,90.7184,8.5,2.6,2.1,2.5,0.208,0.536
195.58,98.429464,8.5,3,4.8,-4.6,0.159,0.475
208.28,106.59412,0.5,0.8,0,-51.9,0.119,0.41
205.74,111.13004,3.6,3.8,0.4,6.8,0.113,0.506
190.5,88.45044,2.5,1.7,2.8,-0.2,0.142,0.44
213.36,113.398,10.3,7.2,0.9,0.4,0.161,0.601
208.28,104.32616,3,1.7,0.1,2.2,0.16,0.539
203.2,117.93392,7.8,4.4,0.9,-6.5,0.266,0.447
210.82,102.0582,8.6,10.1,1.8,1.8,0.143,0.511
187.96,90.7184,5.9,1.6,2.2,-2.8,0.206,0.48
208.28,106.59412,2,2,0,16.7,0.286,0.5
208.28,114.758776,9.4,5.7,0.8,-4.1,0.182,0.498
213.36,115.66596,3.5,4,0,-3.2,0.137,0.516
200.66,115.66596,7.9,4.8,1,5.3,0.224,0.526
208.28,115.66596,4.2,2.6,0.4,-3.6,0.187,0.449
210.82,108.86208,4.6,2.1,0.4,-11.8,0.218,0.512
203.2,106.59412,2.4,1.8,1.6,1.4,0.139,0.505
187.96,79.3786,5.5,1.6,2.4,-7.1,0.193,0.496
195.58,92.98636,6.9,2,2,3,0.175,0.481
210.82,108.86208,9.4,6.8,1.1,0.8,0.197,0.474
218.44,118.387512,3.2,3.5,0.3,-3.8,0.139,0.503
203.2,117.93392,4,3,0.3,-7.1,0.174,0.518
203.2,92.98636,4.2,4.5,0.7,-10.3,0.153,0.394
198.12,95.25432,12.8,4.5,3.8,8.7,0.217,0.536
193.04,94.800728,2,1.8,1,-29.2,0.157,0.316
210.82,106.59412,4.1,2,0.8,-11.7,0.213,0.461
210.82,104.32616,16,6.8,2.3,3.9,0.234,0.51
198.12,96.161504,1.2,1.5,0.4,-6,0.131,0.393
205.74,95.25432,1,0.5,0.1,-61,0.246,0.457
198.12,92.98636,3,1.7,0.5,-0.9,0.139,0.433
180.34,83.91452,2.8,1.1,1.8,9.1,0.131,0.445
200.66,104.32616,1.1,0.7,0.1,-10.9,0.196,0.322
203.2,95.25432,28,6,5.5,-7.1,0.33,0.526
203.2,111.13004,2.7,2.6,0.5,9.1,0.16,0.522
187.96,81.64656,14.7,3.2,5.5,8.4,0.224,0.516
205.74,113.398,4.3,3.2,0.5,-8.5,0.171,0.509
187.96,85.728888,6,1.8,0.8,-2.9,0.188,0.484
210.82,108.86208,5.6,4.9,0.8,-2.7,0.151,0.482
195.58,90.7184,5,3.2,1.6,7.7,0.095,0.498
210.82,106.59412,8.4,3.7,2.7,1.3,0.214,0.519
208.28,108.86208,14.7,4.8,1.9,0.7,0.224,0.534
213.36,117.93392,22.3,12.4,3.1,11.3,0.3,0.534
187.96,85.728888,2,0.3,0.7,-66.7,0.378,0.521
203.2,102.0582,2.2,2.1,0.4,0.7,0.153,0.473
208.28,106.59412,7.9,7.2,0.8,-0.4,0.136,0.521
205.74,97.52228,10.3,4.8,2.3,7.3,0.156,0.536
203.2,97.52228,2.4,1.1,0.6,-14.2,0.223,0.401
182.88,74.84268,7.1,3.2,6.5,-0.2,0.176,0.443
205.74,104.32616,9.4,4.9,0.5,2.5,0.223,0.53
203.2,100.243832,5,1.1,0.8,-3.7,0.183,0.543
213.36,108.86208,3.2,2.9,0.2,-12.6,0.125,0.504
208.28,113.398,2.9,3.4,1.1,-7.9,0.146,0.374
190.5,88.45044,14.5,3,8.8,4.7,0.193,0.59
185.42,81.64656,1.8,0.7,0.7,8,0.293,0.285
210.82,111.13004,10,6.2,0.7,-2.6,0.235,0.501
220.98,117.93392,15.3,8.1,1.3,-3.7,0.229,0.541
200.66,88.45044,3.1,1.1,1.4,-9.4,0.197,0.492
210.82,108.86208,3.8,3.2,0.3,-7.4,0.16,0.616
213.36,116.573144,3.8,2.4,0.3,-8.7,0.186,0.504
210.82,108.86208,3.3,2.9,0.2,-6.2,0.168,0.452
187.96,86.18248,2.7,1,1.8,-6.4,0.164,0.436
205.74,122.46984,20.1,10.5,2,-1.6,0.276,0.528
228.6,140.61352,17.5,9,1.5,3.6,0.252,0.586
193.04,90.7184,6.9,1.2,1,-4,0.275,0.464
198.12,90.7184,5.8,2,1.1,-8,0.165,0.51
215.9,128.820128,2.9,1.1,0.1,6.8,0.24,0.466
185.42,77.11064,7.5,1.2,2.4,-4.7,0.241,0.492
208.28,104.32616,7.9,3.1,1.6,-1.1,0.157,0.541
193.04,92.98636,14.2,2.7,2.1,1,0.218,0.512
215.9,115.66596,2.6,3,0.5,5.2,0.142,0.454
208.28,106.140528,12,5.3,1.8,0.3,0.194,0.533
215.9,117.93392,9.9,5.7,5.3,7.1,0.188,0.511
208.28,129.27372,7.1,4.4,0.8,-3.5,0.174,0.511
198.12,102.0582,22.5,4.8,4.8,0.4,0.321,0.501
210.82,113.398,9.8,5.2,1.2,-1.7,0.204,0.53
203.2,103.418976,7.3,6.3,0.7,0,0.157,0.521
215.9,106.59412,6.1,7.7,0.7,-9.4,0.141,0.507
182.88,80.739376,10.5,2.5,4.2,-10.2,0.174,0.518
205.74,113.398,1.8,1.6,0,-27.9,0.101,0.666
200.66,106.59412,10.2,3.1,1.2,9.1,0.218,0.539
208.28,97.52228,17.8,6.5,2.2,-0.2,0.233,0.527
190.5,90.7184,16.6,5.5,6.2,3,0.237,0.501
187.96,92.98636,20.2,3.2,8.9,-0.9,0.255,0.519
200.66,94.800728,6.2,3.6,1.2,-6.6,0.183,0.445
200.66,95.25432,5,1.3,0.6,-1,0.216,0.446
195.58,90.7184,3.7,1.2,1,-9.6,0.191,0.446
205.74,104.32616,7.5,2.3,0.8,0.6,0.261,0.528
200.66,115.66596,7.8,4.4,2,2.6,0.212,0.492
195.58,88.45044,1.9,0.7,0.3,-26.2,0.201,0.35
190.5,83.91452,6.3,2.5,4,-6.6,0.183,0.482
203.2,128.820128,5.1,3.7,0.6,1.4,0.196,0.527
187.96,86.18248,1.9,0.7,1,-16,0.159,0.448
208.28,94.347136,4.8,3.4,1.2,8.4,0.159,0.496
210.82,113.398,1,1.6,0.4,-2.4,0.103,0.343
213.36,116.573144,0.4,0.1,0.1,-46.1,0.108,0.34
200.66,88.45044,14.4,4.5,3.3,-2.9,0.228,0.533
193.04,86.18248,3,0.9,2.1,-8.1,0.164,0.497
195.58,95.25432,3.4,1,0.4,7.2,0.155,0.608
200.66,100.697424,18.5,5.7,3.8,4.8,0.227,0.573
200.66,87.543256,17.6,3.6,4,6.9,0.253,0.522
200.66,88.45044,10,2.4,3.1,10.2,0.15,0.6
203.2,111.13004,2.9,5.4,0.4,-3.6,0.107,0.471
198.12,92.98636,1.8,1,1.1,-3,0.15,0.356
195.58,92.98636,23,5.1,4.8,1.5,0.278,0.566
182.88,72.57472,7,1.9,3.7,-2.2,0.215,0.503
200.66,92.98636,6.8,1.4,0.5,3.4,0.203,0.586
213.36,112.490816,8.7,7.7,1.4,6.7,0.17,0.473
200.66,106.59412,4.8,2.7,2.6,5.2,0.133,0.459
190.5,78.017824,5.9,1.6,2.8,-4.4,0.182,0.509
195.58,101.604608,6.9,3.7,1.9,-0.6,0.167,0.53
205.74,99.79024,0.9,1.7,0.3,0,0.073,0.395
203.2,98.883056,18.1,4.6,3.1,-3.8,0.249,0.521
203.2,96.615096,5.8,2.5,1.2,-0.9,0.158,0.486
180.34,77.11064,10.6,2.6,4.5,3,0.209,0.509
226.06,124.7378,0,0,0,-10,0.145,0
208.28,113.398,8.3,5,0.8,-0.8,0.203,0.479
200.66,97.52228,19,9.3,2.7,-2.9,0.227,0.513
228.6,124.7378,3.3,2.6,0.3,5.1,0.134,0.523
205.74,111.13004,16.3,7.5,2,-2.2,0.248,0.557
215.9,154.22128,21.5,11.5,2.9,8.3,0.26,0.578
182.88,81.64656,3.7,0.7,0.8,11.9,0.198,0.42
203.2,99.79024,8.5,3.8,1.3,4.2,0.152,0.544
190.5,83.91452,1,0.8,0.5,-40.5,0.18,0.515
198.12,95.25432,7.9,2.8,1.5,-4.3,0.177,0.5
208.28,117.93392,2.6,1.8,0.5,-4.9,0.142,0.421
198.12,96.615096,3.4,1.1,0.2,21.8,0.213,0.672
203.2,103.418976,5.9,3,2.2,-22,0.195,0.448
208.28,117.93392,4.6,3.1,0.4,3.5,0.18,0.5
205.74,108.86208,3.4,2.4,0.4,5.5,0.172,0.552
210.82,120.20188,1.7,2.7,0.2,-6.9,0.103,0.43
200.66,95.25432,4.8,2,0.8,-4.9,0.198,0.463
210.82,113.398,8,7.6,0.3,-1.2,0.142,0.566
205.74,117.93392,3.2,3.4,0.2,-3.1,0.15,0.444
190.5,83.91452,19.8,3.3,7.3,10.2,0.269,0.566
203.2,106.59412,1,1.5,0.5,94.8,0.226,0.25
185.42,91.171992,4.8,1.1,2.2,-8.1,0.185,0.495
195.58,97.52228,6.8,4.3,1.3,-10.2,0.145,0.499
200.66,111.13004,3.2,2.4,0.3,7.8,0.183,0.538
205.74,117.480328,13.2,8.7,3.9,8.1,0.193,0.555
180.34,72.57472,8.4,1.5,3.5,2.1,0.185,0.511
210.82,111.13004,5.9,4.8,1.9,-8.8,0.147,0.511
208.28,103.872568,8.6,4.7,0.8,-4.7,0.192,0.557
182.88,79.3786,2.9,0.9,0.9,-16,0.128,0.498
208.28,111.13004,18.7,8.7,4.6,-0.7,0.289,0.456
213.36,120.20188,6.3,5.4,0.3,-2.5,0.184,0.531
213.36,121.562656,6.1,5.6,1,-7.5,0.16,0.502
203.2,104.32616,4,1.4,0.3,5.6,0.219,0.52
205.74,106.59412,10.2,3.1,0.8,-5.2,0.214,0.544
208.28,95.25432,11.5,7.4,1,-3.4,0.182,0.513
208.28,99.79024,3.4,4.2,0.5,0.5,0.128,0.486
210.82,108.86208,1,0.8,0.1,-12.6,0.12,0.475
190.5,91.625584,16.9,3.5,5.7,7.5,0.233,0.55
187.96,83.91452,6,2,3,-2.5,0.184,0.528
205.74,111.13004,1.3,0.7,0.3,-7.9,0.165,0.521
218.44,108.86208,0.1,0.1,0,-53.8,0.258,0.102
198.12,97.52228,6,2.6,1.3,-3.1,0.118,0.57
200.66,98.429464,9.2,4.8,1.9,1.9,0.185,0.44
203.2,99.79024,21,6.1,2.8,0.6,0.283,0.509
205.74,117.026736,15.5,11.4,2,0.5,0.198,0.567
187.96,91.625584,12.6,2.6,5,-1.4,0.236,0.517
210.82,104.779752,4.9,3.9,0.4,-2.6,0.144,0.521
200.66,98.429464,7.6,3.3,1.7,1.1,0.158,0.493
200.66,122.46984,5,3.9,0.6,-5,0.152,0.538
208.28,108.86208,11.8,3.9,3.3,-2,0.194,0.473
198.12,103.418976,20.7,5.9,3.1,-4.3,0.251,0.586
208.28,109.769264,4,4.4,0.9,-0.3,0.136,0.462
213.36,136.0776,2.3,3.6,0.6,-4.3,0.118,0.404
205.74,108.86208,3.8,4.2,0.8,-5.1,0.151,0.519
185.42,92.079176,14,2.2,2.9,-1.4,0.222,0.483
200.66,108.86208,1.8,1.7,0.3,2.5,0.121,0.531
180.34,77.11064,3.4,0.4,1.4,5.2,0.205,0.388
185.42,81.64656,10.6,2.9,3.9,1.6,0.191,0.525
213.36,111.13004,1.4,1.3,0.2,-12.6,0.271,0.318
205.74,112.490816,4.6,3.1,0.7,7,0.164,0.541
205.74,95.25432,10.9,4.5,2.1,-2.8,0.219,0.514
203.2,117.93392,3.9,4.5,0.2,6.2,0.15,0.605
215.9,117.93392,4,2.4,0.4,2.9,0.153,0.536
200.66,102.0582,4,2,1,1.2,0.149,0.53
180.34,74.84268,6,0,0,-58.2,0.146,0.773
210.82,108.86208,5.7,4.6,0.4,2.1,0.16,0.529
182.88,86.18248,2.2,0.6,0.9,-5.6,0.198,0.456
203.2,91.625584,1,1.7,0,-90.2,0.325,0.138
177.8,77.564232,13.4,3.8,6.1,-2.6,0.192,0.508
190.5,83.91452,7,2.1,5.8,0.1,0.147,0.516
210.82,114.305184,4.4,5.2,0.9,-4.9,0.103,0.505
187.96,90.7184,6.5,1.3,1.2,-7.9,0.232,0.439
198.12,95.25432,1.8,1.2,0.6,-11.2,0.21,0.311
193.04,97.52228,15.8,4.5,3.2,1.8,0.2,0.535
213.36,108.86208,3.6,3.4,0.9,-6.2,0.149,0.454
200.66,111.13004,9.5,3.2,0.7,5.8,0.24,0.546
210.82,99.79024,2.2,0.7,0,15.7,0.224,0.437
190.5,83.460928,0.8,0.4,0.9,-14.1,0.16,0.311
218.44,111.583632,2.2,2,0.2,-9.9,0.24,0.435
200.66,90.7184,6.9,3.1,1.4,8.7,0.115,0.512
205.74,111.13004,14,8.3,4.5,2.6,0.217,0.475
193.04,94.347136,5.7,2,1.6,4.9,0.147,0.575
190.5,86.18248,6.2,1.8,2.8,-0.6,0.158,0.497
187.96,82.553744,1.5,0.6,1,5.6,0.146,0.379
187.96,88.45044,4.4,2.2,2.4,3.8,0.253,0.297
205.74,102.0582,14.8,6.3,0.9,6.1,0.206,0.581
205.74,102.0582,3.5,1.6,0.3,0.4,0.177,0.504
200.66,97.52228,9.2,3.8,2.3,-1,0.185,0.472
208.28,115.66596,3.2,4.5,0.6,-3.7,0.103,0.526
205.74,102.0582,16.5,8.1,3.1,1.2,0.218,0.559
187.96,90.7184,14.8,4.5,6.1,2.5,0.206,0.541
193.04,92.98636,8,2,4.2,1.6,0.166,0.596
208.28,111.13004,20.6,9,1.4,-2.8,0.274,0.536
195.58,83.91452,8.8,2.7,4,-5.8,0.171,0.463
205.74,127.00576,1.7,1.2,0.3,0.5,0.192,0.55
208.28,118.387512,8,2.3,0.7,-5,0.21,0.558
198.12,90.7184,18.5,2.4,2,-0.1,0.25,0.539
190.5,88.45044,1.5,0,0,11.9,0.282,0.19
205.74,108.86208,4,3.5,0.3,-19.6,0.188,0.508
205.74,113.398,13.3,6.4,1.7,1.8,0.231,0.514
195.58,104.32616,0.6,1,0.5,-8.4,0.093,0.278
208.28,120.20188,3.1,3.8,0.4,-5.2,0.135,0.471
205.74,108.86208,6.3,4.1,1.1,-2.7,0.175,0.549
195.58,94.800728,9.2,3.4,2.6,-1.7,0.163,0.55
210.82,106.59412,1.9,2.3,0.3,-4.1,0.118,0.438
195.58,95.25432,11.4,3.7,2,-5.7,0.202,0.473
205.74,104.32616,8.9,8.4,1.7,-6.3,0.155,0.465
208.28,109.769264,5,3.2,0.7,2.8,0.191,0.549
208.28,95.25432,2.1,2.3,0.6,-16.4,0.126,0.318
205.74,120.20188,10.5,7.3,0.9,-1.9,0.189,0.513
205.74,108.86208,3.5,2.5,0.9,-0.7,0.152,0.482
205.74,115.212368,8.7,6.9,0.9,0.2,0.151,0.502
205.74,106.140528,4.4,2.9,0.6,-2.5,0.172,0.505
203.2,111.13004,9.6,4.2,1.4,3.7,0.189,0.626
177.8,77.11064,4.7,2,3.6,-4.4,0.156,0.475
198.12,92.079176,10.8,3.5,5.8,1.2,0.156,0.668
213.36,121.562656,7,5,0.6,-2.7,0.17,0.547
200.66,117.93392,3.5,3.3,0.5,-0.8,0.168,0.463
195.58,83.91452,2.7,0.8,0.3,-14,0.229,0.427
205.74,111.13004,6.9,6.1,0.9,-0.3,0.176,0.486
213.36,118.387512,14.1,10.3,4.3,8.9,0.176,0.579
203.2,97.52228,4.5,4.5,2.4,-5.9,0.114,0.483
195.58,95.25432,12.3,3.6,1.9,0.1,0.263,0.476
198.12,106.59412,7.8,4.7,1.7,-3.6,0.168,0.488
185.42,83.91452,13.8,3.5,2.1,4.7,0.265,0.538
195.58,90.7184,7.5,4.1,2.9,0.8,0.191,0.51
203.2,99.79024,4.6,4.2,1.1,6.4,0.123,0.522
187.96,82.553744,1.3,0.5,0.7,-14.1,0.131,0.382
205.74,108.86208,9.5,12.4,1.7,7.8,0.152,0.441
208.28,108.86208,4,3.2,0.4,-4.7,0.187,0.577
190.5,101.151016,22.9,4.3,7.5,2.7,0.298,0.492
180.34,83.91452,4.6,0.7,2.4,-2.7,0.213,0.454
205.74,100.243832,3.1,1.6,0.7,2,0.159,0.477
200.66,100.697424,5.3,2.7,1.2,3.3,0.139,0.543
205.74,91.171992,5.4,1.9,0.5,-6.4,0.207,0.511
185.42,92.98636,7.1,1.9,2.3,2.4,0.186,0.451
198.12,102.0582,18.7,6.7,2.9,-0.3,0.256,0.504
193.04,96.161504,15.5,6.4,9.2,7.8,0.24,0.485
203.2,96.615096,3.5,1.3,0.3,-7.6,0.17,0.519
190.5,83.91452,3.3,1.5,1.5,11.1,0.147,0.497
213.36,117.93392,5.9,5.1,2,6.8,0.12,0.497
213.36,117.93392,11.3,5.6,0.9,2.2,0.192,0.558
200.66,99.79024,9.6,3.8,1.5,-7.2,0.186,0.456
210.82,115.66596,6,3.9,1,-4.6,0.132,0.587
210.82,104.32616,5.7,5.2,1.1,-4.1,0.149,0.428
185.42,79.3786,6.7,1.2,2.3,-7.6,0.237,0.491
193.04,83.460928,2.5,0.8,1.3,8.7,0.141,0.425
203.2,97.52228,13.7,4.9,1.5,3.8,0.192,0.614
203.2,97.52228,1.2,0.3,0,-10,0.194,0.354
210.82,106.59412,2.9,5.2,0.7,-7.2,0.116,0.513
203.2,112.037224,20.8,6.2,2.5,0.9,0.293,0.457
195.58,86.18248,17.3,3.5,5.1,-5.8,0.257,0.486
190.5,88.45044,8.3,2.6,5.8,13.5,0.172,0.541
210.82,117.480328,13.6,10.3,1,-1.5,0.201,0.551
203.2,98.429464,15.5,4,5,-2.5,0.235,0.485
210.82,111.13004,6.6,5.2,0.9,-1,0.129,0.577
218.44,131.54168,4.3,3.2,0.5,-2.3,0.155,0.532
205.74,131.54168,4.2,4.2,0.1,-5.4,0.161,0.532
185.42,86.18248,3.8,1.6,2.7,-9.8,0.143,0.44
187.96,81.64656,16.8,4.1,5.4,-4,0.231,0.519
185.42,86.18248,10.9,2,6.8,-0.2,0.187,0.517
210.82,109.769264,6.1,7.4,0.8,12.6,0.117,0.578
193.04,81.192968,11.8,2.5,6.1,-0.4,0.179,0.511
198.12,97.52228,6.4,1.3,0.8,-1.1,0.185,0.505
203.2,97.52228,2.3,0.7,0,-23.2,0.151,0.902
205.74,104.32616,17,7,2,-7,0.239,0.513
203.2,98.883056,2.2,1.6,0.3,-5,0.15,0.438
190.5,74.389088,9.4,2.1,1.9,-7.2,0.242,0.476
200.66,95.25432,8.6,5.5,1.4,8.2,0.181,0.485
203.2,108.86208,1.3,1.3,0,-24.3,0.135,0.46
213.36,99.336648,7,1.9,0.4,-1.6,0.288,0.584
195.58,95.25432,6.2,2.2,2.6,0.3,0.152,0.535
205.74,102.0582,4.3,1.6,0.4,-9.3,0.24,0.486
200.66,95.25432,5.8,2.5,1.7,-2.3,0.161,0.485
210.82,108.86208,2.1,1,0.4,-12.6,0.224,0.406
215.9,115.66596,2.9,6.5,0.4,-10.3,0.105,0.385
200.66,106.59412,16.7,4.7,4.4,-2.9,0.216,0.491
200.66,94.347136,9.2,3.7,2.3,-1.3,0.173,0.531
198.12,99.79024,12.9,6.1,2.8,2.5,0.171,0.54
198.12,98.883056,13.9,3.6,4,-9.4,0.256,0.494
205.74,93.439952,6.2,7,1.1,-6.7,0.135,0.522
208.28,106.59412,2.9,3.2,0.2,-3.3,0.15,0.506
215.9,123.377024,5,3.5,0.5,3.2,0.184,0.535
205.74,107.501304,1,0.5,0,40.4,0.279,0.333
210.82,109.769264,20.1,10,2.1,8.3,0.3,0.489
208.28,111.13004,0,2,0,-38.3,0.03,0
193.04,90.7184,2.3,1.4,0.4,-13.9,0.215,0.308
208.28,102.0582,10.9,8.5,1,1.1,0.179,0.51
187.96,83.91452,3.3,1,1.4,-9.6,0.191,0.354
200.66,99.79024,4,2.4,1.1,-4.7,0.127,0.429
195.58,97.52228,2,1.3,0.5,-17.6,0.245,0.372
213.36,126.552168,5.6,3.2,0.7,5.1,0.228,0.49
203.2,106.59412,3,2.7,0.4,5.4,0.129,0.483
210.82,129.27372,14.7,6.2,0.9,-6.3,0.246,0.538
205.74,95.25432,6.7,2,1.1,-3.2,0.171,0.497
198.12,90.7184,17.3,3.8,3.2,1.3,0.225,0.538
185.42,79.3786,6.8,2.3,2.5,-9.5,0.202,0.436
182.88,86.18248,2.3,0.8,0.7,-3.4,0.191,0.558
185.42,86.18248,5.7,2.2,5,6.6,0.185,0.438
165.1,60.327736,10.2,1.7,3.6,-0.1,0.224,0.501
193.04,96.161504,16.2,4,4.5,1.9,0.246,0.53
208.28,109.769264,11.6,6.5,1.1,-12.8,0.226,0.484
203.2,120.20188,20,10.3,3.3,-5.5,0.232,0.567
190.5,86.18248,3.7,1.4,2.3,-5.9,0.139,0.433
205.74,104.32616,14.7,9.9,1.5,-2.3,0.195,0.548
203.2,99.79024,4,2.7,0.4,-6.2,0.162,0.503
213.36,111.13004,21.8,8.7,2.7,7.2,0.246,0.561
195.58,102.0582,9,3.9,1.9,-4.9,0.212,0.471
218.44,120.20188,5.6,6.7,0.4,-1.4,0.124,0.523
195.58,106.59412,4,2.2,0.6,2,0.195,0.512
203.2,108.86208,7.4,4,1.4,4.7,0.16,0.492
195.58,100.697424,14.4,4.4,1.9,3.1,0.218,0.552
200.66,95.25432,1.9,0.6,0.1,20.5,0.239,0.505
193.04,83.460928,2.9,1.4,0.2,8.4,0.174,0.412
208.28,122.46984,8,5.6,1.4,-5.4,0.192,0.471
198.12,92.98636,10.1,4,4.2,6.7,0.149,0.544
195.58,88.45044,13.6,3.6,4.5,2.2,0.206,0.499
200.66,97.52228,4.1,1.5,0.5,-1.3,0.156,0.507
203.2,99.79024,10,4,1.7,2.8,0.194,0.493
